PH	OC	Mg	N	P	K	Zn	Fe	Cu	Mn	Sand	Silt	Clay	CaCO3	CEC	Fertility_Class
6.82	2.74	0.93	246	33	130	1.89	8.28	0.93	3.73	98.87	14.62	14.62	3.79	22.73	Very High
6.82	2.18	2.71	89	14.39	63	0.88	2.52	0.5	2.93	68.32	9.77	8.78	7.76	5.82	Low
6.82	2.18	2.71	89	14.39	63	0.88	2.52	0.5	2.93	68.32	9.77	8.78	7.76	5.82	Low
6.82	1.18	2.71	29	9.39	23	0.58	2.52	0.5	2.93	58.32	7.77	8.78	3.76	5.82	Very Low
6.82	2.18	2.71	189	24.29	163	0.88	4.52	0.5	2.93	78.32	9.77	8.78	7.76	9.82	Moderate
6.82	2.18	2.71	189	24.29	163	0.88	4.52	0.5	2.93	78.32	9.77	8.78	7.76	9.82	Moderate
6.83	3.13	0.89	366	12.48	238	0.8	5.86	0.64	7.47	75.95	6.78	13.78	17.77	10.39	Very High
6.83	3.13	0.89	366	12.48	238	0.8	5.86	0.64	7.47	75.95	6.78	13.78	17.77	10.39	Very High
6.83	1.9	0.87	86	12.66	210	1.46	6.51	0.32	2.22	65.94	6.45	6.73	5.87	5.33	Low
6.83	1.68	2.16	17	51.23	309	0.25	2.85	0.32	5.87	78.27	6.94	11.05	3.04	17.64	Low
6.83	1.9	0.87	86	12.66	210	1.46	6.51	0.32	2.22	65.94	6.45	6.73	5.87	5.33	Low
6.83	1.68	2.16	17	51.23	309	0.25	2.85	0.32	5.87	78.27	6.94	11.05	3.04	17.64	Low
6.83	1.9	0.67	26	8.06	20	1.46	6.51	0.32	2.22	65.94	6.45	6.73	5.87	5.33	Very Low
6.83	1.68	2.16	17	11.23	19	0.25	2.85	0.32	5.87	48.27	6.94	5.05	3.04	7.64	Very Low
6.83	1.68	2.16	17	11.23	19	0.25	2.85	0.32	5.87	48.27	6.94	5.05	3.04	7.64	Very Low
6.83	1.68	4.16	117	51.23	309	0.25	2.85	0.32	5.87	78.27	6.94	11.05	3.04	17.64	Moderate
6.83	1.68	4.16	117	51.23	309	0.25	2.85	0.32	5.87	78.27	6.94	11.05	3.04	17.64	Moderate
6.83	1.68	4.16	117	51.23	309	0.25	2.85	0.32	5.87	78.27	6.94	11.05	3.04	17.64	Moderate
6.84	0.75	4.58	314	49.36	293	1.22	7.17	0.78	2.19	80.27	13.02	13.02	13.85	22.05	Very High
6.84	4.28	6.17	410	31.28	332	1.73	8.76	0.7	7.29	79.72	12.46	9.19	2.49	10.26	Very High
6.84	0.75	4.58	314	49.36	293	1.22	7.17	0.78	2.19	80.27	13.02	13.02	13.85	22.05	Very High
6.84	4.28	6.17	410	31.28	332	1.73	8.76	0.7	7.29	79.72	12.46	9.19	2.49	10.26	Very High
6.84	2.34	0.54	15	17.21	35	0.66	5.8	0.34	5.25	54.41	5.01	6.73	5.14	14.01	Low
6.84	1.2	1.54	41	12.32	15	0.37	2.88	0.95	6.9	61.67	5.54	7.31	8.35	5.58	Low
6.84	2.34	0.54	15	17.21	35	0.66	5.8	0.34	5.25	54.41	5.01	6.73	5.14	14.01	Low
6.84	1.2	1.54	41	12.32	15	0.37	2.88	0.95	6.9	61.67	5.54	7.31	8.35	5.58	Low
6.84	1.04	0.34	12	15.01	25	0.56	2.18	0.34	5.25	54.41	5.01	6.73	5.14	14.01	Very Low
6.84	1.2	1.54	21	12.32	15	0.37	2.88	0.95	6.9	41.67	5.54	7.31	8.35	5.58	Very Low
6.84	1.2	1.54	141	22.44	100	0.37	4.88	0.95	6.9	81.67	15.54	13.31	12.35	5.58	Moderate
6.84	1.2	1.54	141	22.44	100	0.37	4.88	0.95	6.9	81.67	15.54	13.31	12.35	5.58	Moderate
6.84	1.2	1.54	141	22.44	100	0.37	4.88	0.95	6.9	81.67	15.54	13.31	12.35	5.58	Moderate
6.84	1.2	1.54	141	22.44	100	0.37	4.88	0.95	6.9	81.67	15.54	13.31	12.35	5.58	Moderate
6.85	0.54	2.62	455	30.54	265	0.49	8.06	0.89	6.41	80.48	16.21	9.65	6.52	11.2	Very High
6.85	0.54	2.62	455	30.54	265	0.49	8.06	0.89	6.41	80.48	16.21	9.65	6.52	11.2	Very High
6.87	4.65	4.72	483	12.36	233	0.39	5.75	0.6	6.8	74.03	10.86	7.45	18.52	4.79	Very High
6.87	2.84	3.21	436	49.36	341	1.04	7.04	0.26	4.72	75.55	12.01	12.01	6.29	4.09	Very High
6.87	4.65	4.72	483	12.36	233	0.39	5.75	0.6	6.8	74.03	10.86	7.45	18.52	4.79	Very High
6.87	2.84	3.21	436	49.36	341	1.04	7.04	0.26	4.72	75.55	12.01	12.01	6.29	4.09	Very High
6.87	4.65	4.72	483	12.36	233	0.39	5.75	0.6	6.8	74.03	10.86	7.45	18.52	4.79	Very High
6.87	0.71	2.51	13	19.61	31	0.46	2.68	0.5	3.52	68.18	7.99	8.32	9.99	7.94	Low
6.87	0.71	2.51	13	19.61	31	0.46	2.68	0.5	3.52	68.18	7.99	8.32	9.99	7.94	Low
6.87	0.71	2.51	13	15.61	21	0.46	2.68	0.5	3.52	58.18	7.99	8.32	6.99	7.94	Very Low
6.87	0.71	2.51	13	15.61	21	0.46	2.68	0.5	3.52	58.18	7.99	8.32	6.99	7.94	Very Low
6.87	0.71	2.51	113	39.61	331	0.46	2.68	0.5	3.52	98.18	11.99	10.32	9.99	7.94	Moderate
6.87	0.71	2.51	113	39.61	331	0.46	2.68	0.5	3.52	98.18	11.99	10.32	9.99	7.94	Moderate
6.87	0.71	2.51	113	39.61	331	0.46	2.68	0.5	3.52	98.18	11.99	10.32	9.99	7.94	Moderate
6.87	0.71	2.51	113	39.61	331	0.46	2.68	0.5	3.52	98.18	11.99	10.32	9.99	7.94	Moderate
6.88	3.59	4.11	208	24.27	205	0.32	5.07	0.27	6.17	70.81	8.19	8.23	9.58	20.31	High
6.89	1.38	6.96	126	19.89	398	1.3	9.64	0.56	3.2	93.37	11.11	11.11	9.9	10.56	Very High
6.89	1.38	6.96	126	19.89	398	1.3	9.64	0.56	3.2	93.37	11.11	11.11	9.9	10.56	Very High
6.91	0.86	6.93	267	47.27	298	0.89	7.75	0.47	2.29	83.59	10.06	10.06	12.84	23.39	Very High
6.91	0.86	6.93	267	47.27	298	0.89	7.75	0.47	2.29	83.59	10.06	10.06	12.84	23.39	Very High
6.91	0.97	3.78	266	18.89	39	0.37	4.2	0.34	5.99	78.31	3.35	14.87	7.89	5.23	Low
6.91	0.97	3.78	266	18.89	39	0.37	4.2	0.34	5.99	78.31	3.35	14.87	7.89	5.23	Low
6.91	0.97	3.78	266	18.89	39	0.37	4.2	0.34	5.99	78.31	3.35	14.87	7.89	5.23	Low
6.91	0.27	1.78	26	8.09	19	0.37	4.2	0.34	2.09	48.31	3.35	14.87	7.89	5.23	Very Low
6.91	0.27	1.78	26	8.09	19	0.37	4.2	0.34	2.09	48.31	3.35	14.87	7.89	5.23	Very Low
6.92	3.75	3.16	64	11.87	98	0.72	2.19	0.9	1.42	65.76	7.77	12.23	7.84	3.2	Low
6.92	3.75	3.16	64	11.87	98	0.72	2.19	0.9	1.42	65.76	7.77	12.23	7.84	3.2	Low
6.92	3.75	3.16	64	11.87	98	0.72	2.19	0.9	1.42	65.76	7.77	12.23	7.84	3.2	Low
6.92	1.75	2.16	24	8.37	28	0.72	2.19	0.9	1.42	55.76	7.77	9.23	7.84	3.2	Very Low
6.92	1.75	2.16	24	8.37	28	0.72	2.19	0.9	1.42	55.76	7.77	9.23	7.84	3.2	Very Low
6.94	3.64	2	485	59.38	239	0.84	5.69	0.74	4	70.91	11.88	11.88	11.37	10.33	Very High
6.94	3.64	2	485	59.38	239	0.84	5.69	0.74	4	70.91	11.88	11.88	11.37	10.33	Very High
6.95	1.27	1.27	54	14.24	58	0.95	3.64	0.78	3.18	61.58	9.27	11.76	10.81	3.17	Low
6.95	1.27	1.27	54	14.24	58	0.95	3.64	0.78	3.18	61.58	9.27	11.76	10.81	3.17	Low
6.95	1.27	1.27	34	8.24	38	0.75	3.64	0.78	1.18	51.58	9.27	5.76	10.81	3.17	Very Low
6.95	1.27	1.27	34	8.24	38	0.75	3.64	0.78	1.18	51.58	9.27	5.76	10.81	3.17	Very Low
6.97	1.38	5.61	218	20.9	264	0.82	2.69	0.49	2.25	97.58	9.59	13.24	15.24	16.68	Very High
6.97	1.38	5.61	218	20.9	264	0.82	2.69	0.49	2.25	97.58	9.59	13.24	15.24	16.68	Very High
6.97	0.7	1.64	162	27.66	113	0.41	4.76	0.83	7.73	97.77	10.7	11.67	2.64	2.66	Low
6.97	2.75	0.75	69	25.01	15	1.04	7.05	0.42	1.67	65.1	8.19	8.57	16.63	8.72	Low
6.97	0.7	1.64	162	27.66	113	0.41	4.76	0.83	7.73	97.77	10.7	11.67	2.64	2.66	Low
6.97	2.75	0.75	69	25.01	15	1.04	7.05	0.42	1.67	65.1	8.19	8.57	16.63	8.72	Low
6.97	0.7	1.64	12	12.6	13	0.41	4.76	0.43	3.73	47.77	10.7	7.67	2.64	2.66	Very Low
6.97	2.75	0.75	29	15.12	15	0.04	7.05	0.42	1.67	45.1	8.19	8.57	6.63	4.72	Very Low
6.97	2.75	0.75	169	25.01	165	1.04	7.05	0.42	1.67	85.1	8.19	8.57	16.63	8.72	Moderate
6.97	2.75	0.75	169	25.01	165	1.04	7.05	0.42	1.67	85.1	8.19	8.57	16.63	8.72	Moderate
6.97	2.75	0.75	169	25.01	165	1.04	7.05	0.42	1.67	85.1	8.19	8.57	16.63	8.72	Moderate
6.97	2.75	0.75	169	25.01	165	1.04	7.05	0.42	1.67	85.1	8.19	8.57	16.63	8.72	Moderate
6.98	2.45	7.78	386	54.99	219	1.27	6.43	0.98	2.92	97.95	8.11	8.11	4.05	4.47	Very High
6.98	2.45	7.78	386	54.99	219	1.27	6.43	0.98	2.92	97.95	8.11	8.11	4.05	4.47	Very High
6.99	0.75	3.54	74	10.81	86	0.66	3.18	0.53	5.87	35.31	5.34	6.44	7.94	8.03	Low
6.99	1.66	2.04	88	15.52	78	0.39	4.5	0.43	7.79	67.61	8.16	5.35	6.49	6.95	Low
6.99	1.69	1.15	42	10.61	84	0.28	4.12	0.25	7.96	97	9.27	14.35	9.01	8.9	Low
6.99	0.75	3.54	74	10.81	86	0.66	3.18	0.53	5.87	35.31	5.34	6.44	7.94	8.03	Low
6.99	1.66	2.04	88	15.52	78	0.39	4.5	0.43	7.79	67.61	8.16	5.35	6.49	6.95	Low
6.99	1.69	1.15	42	10.61	84	0.28	4.12	0.25	7.96	97	9.27	14.35	9.01	8.9	Low
6.99	0.55	1.04	14	9.81	26	0.26	3.18	0.53	5.87	50.31	5.34	3.44	5.94	4.03	Very Low
6.99	0.66	1.04	28	12.52	28	0.39	4.5	0.43	7.79	47.61	8.16	5.35	4.49	5.95	Very Low
6.99	1.69	0.15	12	10.8	24	0.28	4.12	0.25	7.96	97	9.27	14.35	9.01	8.9	Very Low
6.99	0.66	1.04	28	12.52	28	0.39	4.5	0.43	7.79	47.61	8.16	5.35	4.49	5.95	Very Low
6.99	1.69	0.15	12	10.8	24	0.28	4.12	0.25	7.96	97	9.27	14.35	9.01	8.9	Very Low
6.99	1.69	1.15	142	10.61	284	0.28	4.12	0.25	7.96	97	9.27	14.35	19.01	24.92	Moderate
6.99	1.69	1.15	142	10.61	284	0.28	4.12	0.25	7.96	97	9.27	14.35	19.01	24.92	Moderate
7	2.47	1.52	319	20.87	322	1.13	6.95	0.56	3.09	79.48	12.37	12.37	3.86	13.7	Very High
7	2.47	1.52	319	20.87	322	1.13	6.95	0.56	3.09	79.48	12.37	12.37	3.86	13.7	Very High
7.02	4.55	4.86	11	17.4	29	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	1.55	1.86	71	17.4	129	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	4.55	4.86	11	17.4	29	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	1.55	1.86	71	17.4	129	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	4.55	4.86	21	17.4	29	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	1.55	1.86	71	17.4	129	1.97	6.01	0.67	1.22	62.19	4.24	6.35	7.04	11.1	Low
7.02	2.55	2.06	11	7.4	19	0.97	3.01	0.57	1.22	42.19	4.24	6.35	7.04	11.1	Very Low
7.02	1.55	1.86	21	17.4	15	0.97	3.01	0.37	1.22	52.19	4.24	6.35	7.04	11.1	Very Low
7.03	2.69	3.17	427	18.7	140	0.69	6.18	0.59	5.69	87.34	8.45	10.62	6.73	21.34	Very High
7.03	2.69	3.17	427	18.7	140	0.69	6.18	0.59	5.69	87.34	8.45	10.62	6.73	21.34	Very High
7.03	1.76	2.43	37	19.83	41	1	2.85	0.89	2.52	63.91	6.08	7.15	12.29	7.47	Low
7.03	1.79	2.72	78	14.3	82	0.75	2.18	0.7	3.94	77.72	4.33	8.14	2.22	6.88	Low
7.03	2.35	2.13	54	12.36	15	0.67	2.29	0.53	3.55	61.81	3.33	8.45	6.66	5.97	Low
7.03	1.76	2.43	37	19.83	41	1	2.85	0.89	2.52	63.91	6.08	7.15	12.29	7.47	Low
7.03	1.79	2.72	78	14.3	82	0.75	2.18	0.7	3.94	77.72	4.33	8.14	2.22	6.88	Low
7.03	2.35	2.13	54	12.36	15	0.67	2.29	0.53	3.55	61.81	3.33	8.45	6.66	5.97	Low
7.03	1.76	2.43	27	15.03	21	0.21	2.85	0.59	2.52	53.91	4.08	7.15	8.29	5.47	Very Low
7.03	1.79	2.02	18	8.03	12	0.55	2.18	0.7	3.94	57.72	4.33	5.14	2.22	3.08	Very Low
7.03	1.79	2.02	18	8.03	12	0.55	2.18	0.7	3.94	57.72	4.33	5.14	2.22	3.08	Very Low
7.03	2.35	1.13	24	8.36	15	0.67	2.29	0.53	3.55	61.81	3.33	5.45	6.66	5.97	Very Low
7.03	2.35	2.13	154	12.36	115	0.67	2.29	0.53	3.55	71.81	13.33	10.45	8.66	12.97	Moderate
7.03	2.35	2.13	154	12.36	115	0.67	2.29	0.53	3.55	71.81	13.33	10.45	8.66	12.97	Moderate
7.05	0.84	2.73	35	19.46	35	1.41	6.12	0.78	2.23	68.23	7.7	8.31	7.44	6.13	Low
7.05	1.45	3.79	20	20.77	33	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	7.3	Low
7.05	1.67	4.31	19	19.06	80	0.42	3.11	0.86	2.66	69.02	7.66	8.83	5.49	3.88	Low
7.05	0.84	2.73	35	19.46	35	1.41	6.12	0.78	2.23	68.23	7.7	8.31	7.44	6.13	Low
7.05	1.45	3.79	20	20.77	33	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	7.3	Low
7.05	1.67	4.31	19	19.06	80	0.42	3.11	0.86	2.66	69.02	7.66	8.83	5.49	3.88	Low
7.05	0.44	1.53	20	14.46	25	0.41	6.12	0.78	2.23	58.23	7.7	8.31	7.44	6.13	Very Low
7.05	1.45	1.49	13	10.77	23	0.53	2.47	0.77	3.79	73.03	8.86	5.12	4.67	4.3	Very Low
7.05	1.67	0.31	15	9.06	50	0.42	3.11	0.86	2.66	69.02	7.66	8.83	5.49	3.88	Very Low
7.05	0.44	1.53	20	14.46	25	0.41	6.12	0.78	2.23	58.23	7.7	8.31	7.44	6.13	Very Low
7.05	1.45	1.49	13	10.77	23	0.53	2.47	0.77	3.79	73.03	8.86	5.12	4.67	4.3	Very Low
7.05	1.67	0.31	15	9.06	50	0.42	3.11	0.86	2.66	69.02	7.66	8.83	5.49	3.88	Very Low
7.05	0.84	2.73	135	19.46	135	1.41	6.12	0.78	2.23	78.23	7.7	8.31	7.44	6.13	Moderate
7.05	1.45	3.79	120	20.77	133	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	8.3	Moderate
7.05	0.84	2.73	135	19.46	135	1.41	6.12	0.78	2.23	78.23	7.7	8.31	7.44	6.13	Moderate
7.05	1.45	3.79	120	20.77	133	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	8.3	Moderate
7.05	0.84	2.73	135	19.46	135	1.41	6.12	0.78	2.23	78.23	7.7	8.31	7.44	6.13	Moderate
7.05	1.45	3.79	120	20.77	133	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	8.3	Moderate
7.05	0.84	2.73	135	19.46	135	1.41	6.12	0.78	2.23	78.23	7.7	8.31	7.44	6.13	Moderate
7.05	1.45	3.79	120	20.77	133	0.93	2.47	0.77	3.79	73.03	8.86	6.12	4.67	8.3	Moderate
7.07	0.62	3.63	10	17.09	22	0.45	4.9	0.69	7.8	73.85	3.16	6.93	7.06	9.17	Low
7.07	1.99	3.81	17	15.73	72	0.34	3.62	0.25	1.95	67.22	15.92	14.14	18.3	8.04	Low
7.07	0.62	3.63	10	17.09	22	0.45	4.9	0.69	7.8	73.85	3.16	6.93	7.06	9.17	Low
7.07	1.99	3.81	17	15.73	72	0.34	3.62	0.25	1.95	67.22	15.92	14.14	18.3	8.04	Low
7.07	0.62	3.63	20	17.09	22	0.45	4.9	0.69	7.8	73.85	3.16	6.93	7.06	9.17	Low
7.07	1.99	1.81	13	12.73	22	0.24	3.62	0.25	1.95	47.22	5.92	8.14	18.3	8.04	Very Low
7.07	0.62	1.63	10	7.09	22	0.45	4.9	0.69	7.8	43.85	3.16	6.93	7.06	5.17	Very Low
7.07	1.99	1.81	13	12.73	22	0.24	3.62	0.25	1.95	47.22	5.92	8.14	18.3	8.04	Very Low
7.07	0.62	1.63	10	7.09	22	0.45	4.9	0.69	7.8	43.85	3.16	6.93	7.06	5.17	Very Low
7.09	0.59	6.77	395	37.21	387	1.12	6.56	0.82	1.38	97.57	10.36	10.36	3.51	11.07	Very High
7.09	0.59	6.77	395	37.21	387	1.12	6.56	0.82	1.38	97.57	10.36	10.36	3.51	11.07	Very High
7.09	1.67	1.77	17	12.68	56	0.29	4.18	0.62	7.69	67.18	4.97	6.17	7.77	8.42	Low
7.09	1.67	1.77	67	12.68	56	1.29	4.18	0.62	2.69	67.18	4.97	6.17	4.77	6.42	Low
7.09	1.67	1.77	17	12.68	56	0.29	4.18	0.62	7.69	67.18	4.97	6.17	7.77	8.42	Low
7.09	1.67	1.77	67	12.68	56	1.29	4.18	0.62	2.69	67.18	4.97	6.17	4.77	6.42	Low
7.09	1.67	1.77	17	12.68	56	0.29	4.18	0.62	7.69	67.18	4.97	6.17	7.77	8.42	Low
7.09	1.67	1.77	67	12.68	56	1.29	4.18	0.62	2.69	67.18	4.97	6.17	4.77	6.42	Low
7.09	1.67	1.77	12	8.68	26	0.29	4.18	0.42	2.69	57.18	4.97	6.17	7.77	8.42	Very Low
7.09	1.67	1.77	17	9.08	16	0.29	2.18	0.62	2.69	57.18	4.97	6.17	4.77	6.42	Very Low
7.1	4.4	4.79	255	26.3	272	0.98	4.34	0.45	3.68	71.35	6.61	10.36	8.36	4.22	High
7.13	4.8	3.49	449	56.46	383	1.58	3.49	0.34	3.41	70.76	8	13.64	9.38	5.64	Very High
7.13	4.8	3.49	449	56.46	383	1.58	3.49	0.34	3.41	70.76	8	13.64	9.38	5.64	Very High
7.14	2.96	6.5	176	25.64	385	0.69	6.05	0.23	1.81	80.27	11.27	11.27	14.5	17.47	Very High
7.14	2.96	6.5	176	25.64	385	0.69	6.05	0.23	1.81	80.27	11.27	11.27	14.5	17.47	Very High
7.15	4.22	5.32	102	50.7	190	0.99	7.85	0.79	7.91	71.75	15.4	14.75	15.2	16.79	Very High
7.15	4.22	5.32	102	50.7	190	0.99	7.85	0.79	7.91	71.75	15.4	14.75	15.2	16.79	Very High
7.15	3.08	1.22	30	20.56	31	1.83	7.72	0.3	1.67	65.22	6.54	6.59	1.86	12.65	Low
7.15	0.95	4.25	55	13.36	90	1.14	2.29	0.26	3.12	68.72	5.35	10.56	6.06	3.02	Low
7.15	3.08	1.22	30	20.56	31	1.83	7.72	0.3	1.67	65.22	6.54	6.59	1.86	12.65	Low
7.15	0.95	4.25	55	13.36	90	1.14	2.29	0.26	3.12	68.72	5.35	10.56	6.06	3.02	Low
7.15	2.08	1.22	20	12.06	21	0.83	3.72	0.3	1.67	55.22	6.54	6.59	1.86	7.65	Very Low
7.15	0.95	2.25	25	6.76	40	0.14	2.29	0.26	3.12	68.72	5.35	6.56	6.06	3.02	Very Low
7.15	0.95	2.25	25	6.76	40	0.14	2.29	0.26	3.12	68.72	5.35	6.56	6.06	3.02	Very Low
7.15	0.95	4.25	255	43.36	190	1.14	2.29	0.26	3.12	88.72	5.35	10.56	16.06	3.02	Moderate
7.15	4.93	0.85	179	12.95	169	1.88	7.91	0.67	1.19	94.87	5.99	6.9	11.21	4.51	Moderate
7.15	0.95	4.25	255	43.36	190	1.14	2.29	0.26	3.12	88.72	5.35	10.56	16.06	3.02	Moderate
7.15	4.93	0.85	179	12.95	169	1.88	7.91	0.67	1.19	94.87	5.99	6.9	11.21	4.51	Moderate
7.15	0.95	4.25	255	43.36	190	1.14	2.29	0.26	3.12	88.72	5.35	10.56	16.06	3.02	Moderate
7.15	4.93	0.85	179	12.95	169	1.88	7.91	0.67	1.19	94.87	5.99	6.9	11.21	4.51	Moderate
7.16	2.93	3.67	28	20.38	12	0.45	5.57	0.66	4.72	79.47	5.7	9.4	5.91	10.11	Low
7.16	3.17	3.39	80	20.85	85	0.89	3.24	0.37	2.03	35.04	9.73	8.53	5.25	6.55	Low
7.16	2.93	3.67	28	20.38	12	0.45	5.57	0.66	4.72	79.47	5.7	9.4	5.91	10.11	Low
7.16	3.17	3.39	80	20.85	85	0.89	3.24	0.37	2.03	35.04	9.73	8.53	5.25	6.55	Low
7.16	2.93	3.67	28	20.38	12	0.45	5.57	0.66	4.72	79.47	5.7	9.4	5.91	10.11	Low
7.16	0.17	2.29	40	12.55	25	0.59	3.24	0.37	2.03	35.04	9.73	8.53	5.25	6.55	Very Low
7.16	1.93	2.47	18	12.26	10	0.35	3.57	0.46	3.52	49.37	5.7	9.4	5.91	10.11	Very Low
7.16	0.17	2.29	40	12.55	25	0.59	3.24	0.37	2.03	35.04	9.73	8.53	5.25	6.55	Very Low
7.16	1.93	2.47	18	12.26	10	0.35	3.57	0.46	3.52	49.37	5.7	9.4	5.91	10.11	Very Low
7.2	1.06	3.7	93	11.05	41	0.63	8.57	0.52	1.82	66.93	4.38	11.58	3.27	8.3	Low
7.2	1.06	3.7	93	11.05	41	0.63	8.57	0.52	1.82	66.93	4.38	11.58	3.27	8.3	Low
7.2	1.06	1.27	23	9.05	21	0.63	4.57	0.52	1.82	46.93	4.38	11.58	3.27	8.3	Very Low
7.2	1.06	1.27	23	9.05	21	0.63	4.57	0.52	1.82	46.93	4.38	11.58	3.27	8.3	Very Low
7.22	3.44	4.03	205	38.58	130	1.22	7.06	0.6	3.15	72.77	9.92	8.06	2.72	2.61	Moderate
7.22	3.44	4.03	205	38.58	130	1.22	7.06	0.6	3.15	72.77	9.92	8.06	2.72	2.61	Moderate
7.23	4.45	6.91	333	56.96	347	0.58	5.4	0.52	7.5	93.55	13.09	8.56	12.06	22.83	Very High
7.23	3.44	1.69	276	59.17	384	1.19	5.52	0.78	4.13	90.56	10.46	10.46	8.81	17.33	Very High
7.23	4.45	6.91	333	56.96	347	0.58	5.4	0.52	7.5	93.55	13.09	8.56	12.06	22.83	Very High
7.23	3.44	1.69	276	59.17	384	1.19	5.52	0.78	4.13	90.56	10.46	10.46	8.81	17.33	Very High
7.23	4.45	6.91	333	56.96	347	0.58	5.4	0.52	7.5	93.55	13.09	8.56	12.06	22.83	Very High
7.23	3.44	1.69	276	59.17	384	1.19	5.52	0.78	4.13	90.56	10.46	10.46	8.81	17.33	Very High
7.24	3.67	5.2	410	43.73	119	1.58	6.4	0.79	2.61	96.56	16.97	11.25	19.06	22.62	Very High
7.24	3.67	5.2	410	43.73	119	1.58	6.4	0.79	2.61	96.56	16.97	11.25	19.06	22.62	Very High
7.24	3.67	5.2	410	43.73	119	1.58	6.4	0.79	2.61	96.56	16.97	11.25	19.06	22.62	Very High
7.25	3.25	1.87	281	27.32	256	1.7	4.45	0.59	4.57	77.05	11.67	11.67	5.5	5.51	Very High
7.25	3.25	1.87	281	27.32	256	1.7	4.45	0.59	4.57	77.05	11.67	11.67	5.5	5.51	Very High
7.25	4.42	4.07	15	13.06	128	0.68	2.81	0.43	2.67	63.2	11.67	11.41	8.17	7.99	Low
7.25	4.42	4.07	15	13.06	128	0.68	2.81	0.43	2.67	63.2	11.67	11.41	8.17	7.99	Low
7.25	2.42	2.07	12	10.06	14	0.48	2.51	0.43	2.67	53.2	8.67	8.41	4.17	5.99	Very Low
7.25	2.42	2.07	12	10.06	14	0.48	2.51	0.43	2.67	53.2	8.67	8.41	4.17	5.99	Very Low
7.25	4.42	4.07	115	23.06	128	0.68	2.81	0.43	2.67	73.2	11.67	11.41	8.17	10.99	Moderate
7.25	4.42	4.07	115	23.06	128	0.68	2.81	0.43	2.67	73.2	11.67	11.41	8.17	10.99	Moderate
7.25	4.42	4.07	115	23.06	128	0.68	2.81	0.43	2.67	73.2	11.67	11.41	8.17	10.99	Moderate
7.25	4.42	4.07	115	23.06	128	0.68	2.81	0.43	2.67	73.2	11.67	11.41	8.17	10.99	Moderate
7.26	1.39	2.28	40	12.48	16	0.64	2.43	0.87	4.4	62.86	6.24	7.8	5.54	5.89	Low
7.26	1.39	2.28	40	12.48	16	0.64	2.43	0.87	4.4	62.86	6.24	7.8	5.54	5.89	Low
7.26	1.39	0.28	20	12.48	16	0.64	2.43	0.87	4.4	52.86	6.24	7.8	5.54	3.59	Very Low
7.26	1.39	0.28	20	12.48	16	0.64	2.43	0.87	4.4	52.86	6.24	7.8	5.54	3.59	Very Low
7.26	1.39	2.28	140	32.48	164	1.64	2.43	0.87	4.4	72.86	6.24	7.8	7.42	5.89	Moderate
7.26	1.39	2.28	140	32.48	164	1.64	2.43	0.87	4.4	72.86	6.24	7.8	7.42	5.89	Moderate
7.26	1.39	2.28	140	32.48	164	1.64	2.43	0.87	4.4	72.86	6.24	7.8	7.42	5.89	Moderate
7.26	1.39	2.28	140	32.48	164	1.64	2.43	0.87	4.4	72.86	6.24	7.8	7.42	5.89	Moderate
7.27	3.21	3.62	427	50.94	202	0.83	4.14	0.95	4.44	83.2	17.83	10.74	13.5	20.54	Very High
7.27	3.21	3.62	427	50.94	202	0.83	4.14	0.95	4.44	83.2	17.83	10.74	13.5	20.54	Very High
7.27	3.21	3.62	427	50.94	202	0.83	4.14	0.95	4.44	83.2	17.83	10.74	13.5	20.54	Very High
7.27	2.57	0.81	14	29.74	19	0.76	2.91	0.26	6.66	72.22	8.52	7.01	5.43	6.32	Low
7.27	1.35	1.28	48	21.46	69	0.31	4.99	0.46	1.79	70.47	6.03	5.95	8.76	7.03	Low
7.27	2.57	0.81	14	29.74	19	0.76	2.91	0.26	6.66	72.22	8.52	7.01	5.43	6.32	Low
7.27	1.35	1.28	48	21.46	69	0.31	4.99	0.46	1.79	70.47	6.03	5.95	8.76	7.03	Low
7.27	2.57	0.81	14	29.74	19	0.76	2.91	0.26	6.66	72.22	8.52	7.01	5.43	6.32	Low
7.27	2.57	0.51	14	9.74	15	0.76	2.91	0.26	2.06	52.22	8.52	7.01	5.43	6.32	Very Low
7.27	1.35	1.28	18	11.46	29	0.31	2.29	0.46	1.79	50.47	6.03	5.95	8.76	7.03	Very Low
7.27	2.57	0.51	14	9.74	15	0.76	2.91	0.26	2.06	52.22	8.52	7.01	5.43	6.32	Very Low
7.28	0.79	4.24	15	22.99	94	0.51	2.95	0.73	3.09	65.55	5.33	2.98	9.56	11.64	Low
